錯誤字,錯誤搭配,正確搭配,此錯誤-正確搭配總錯誤次數,此錯誤-正確總錯誤次數,此搭配詞,此搭配詞分類,此錯誤正確累積此分類錯誤總次數,此錯誤正確累積此搭配詞分類唯一次數,此錯誤總次次數
upgrade,upgrade professional,enhance professional,3,1,professional,Sports and Games Generally,3,1,1
upgrade,upgrade bilingual,enhance bilingual,3,1,bilingual,Language,3,1,1
breathtake,breathtake experience,remarkable experience,1,1,experience,Feeling and Behavior Generally,1,1,2
breathtake,breathtake scenery,stunning scenery,1,1,scenery,"Drama, the Theatre, and Show Business",1,1,2
breathtake,breathtake scenery,stunning scenery,1,1,scenery,Geography,1,1,2
obvious,obvious link,definite link,1,1,link,"Cutting, Joining, Breaking, and Destroying",1,1,5
obvious,obvious link,definite link,1,1,link,Objects Generally,1,1,5
spacious,spacious place,vast place,6,4,place,"Putting and Taking, Pulling and Pushing",6,1,4
spacious,spacious place,vast place,6,4,place,Travel and Visiting,6,1,4
spacious,spacious place,vast place,6,4,place,Places,15,2,4
spacious,spacious environment,vast environment,9,4,environment,Places,15,2,4
fundamental,fundamental idea,essential idea,3,2,idea,"Thinking, Judging and Remembering-",3,1,7
fundamental,fundamental nutrient,essential nutrient,1,2,nutrient,misc-ap-0,1,1,7
fundamental,fundamental language,crucial language,1,3,language,misc-ap-0,1,1,7
fundamental,fundamental role,crucial role,1,3,role,"Drama, the Theatre, and Show Business",1,1,7
fundamental,fundamental occasion,critical occasion,1,1,occasion,Time Generally,1,1,7
hardless,hardless teenager,indifferent teenager,3,1,teenager,People,3,1,1
so much well,so much well recover,well recover,1,1,recover,"Belonging and Owning, Getting and Giving",1,1,1
so much well,so much well cope,well cope,1,1,cope,Doing Things,1,1,1
okay,okay recover,well recover,1,1,recover,"Belonging and Owning, Getting and Giving",1,1,3
okay,okay cope,well cope,1,1,cope,Doing Things,1,1,3
orange,orange glow,warm glow,1,1,glow,misc-ap-0,1,1,2
orange,orange stunning,amber stunning,1,1,stunning,misc-ap-0,1,1,2
believe,believe be,firmly be,12,1,be,Life and Living Things,12,1,2
believe,believe be,firmly be,12,1,be,"Being, Becoming, and Happening",12,1,2
believe,believe be,firmly be,12,1,be,"Belonging and Owning, Getting and Giving",12,1,2
believe,believe be,firmly be,12,1,be,Causing,12,1,2
somewhere else,somewhere else acquire,elsewhere acquire,1,1,acquire,"Belonging and Owning, Getting and Giving",1,1,2
somewhere else,somewhere else acquire,elsewhere acquire,1,1,acquire,Knowing and Learning,1,1,2
somewhere else,somewhere else acquire,elsewhere acquire,1,1,acquire,Commerce,1,1,2
somewhere else,somewhere else pursue,abroad pursue,1,1,pursue,"Moving, Coming, and going",1,1,2
attainable,attainable objective,achievable objective,1,1,objective,Feeling and Behavior Generally,1,1,2
attainable,attainable goal,realistic goal,1,1,goal,Sports and Games Generally,1,1,2
attainable,attainable goal,realistic goal,1,1,goal,"Rightness, Fairness, Purpose, Use, & Strength",1,1,2
fair,fair condition,decent condition,1,1,condition,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,2
fair,fair condition,decent condition,1,1,condition,"Being, Becoming, and Happening",1,1,2
fair,fair access,adequate access,6,1,access,Parts of Houses,6,1,2
fair,fair structure,adequate structure,2,1,structure,"Equipment, Machines, and Instruments",2,1,2
elegantly,elegantly come,gracefully come,1,1,come,"Moving, Coming, and going",1,1,1
frequent,frequent use,constant use,2,1,use,Making things,2,1,1
frequent,frequent use,constant use,2,1,use,"Rightness, Fairness, Purpose, Use, & Strength",2,1,1
valid,valid argument,logical argument,1,1,argument,Friendship and Enmity,1,1,2
valid,valid argument,logical argument,1,1,argument,"Anger, Violence, Stress, Calm, Quietness",1,1,2
valid,valid argument,logical argument,1,1,argument,"Communicating, mainly by Speaking and Talking",1,1,2
valid,valid requirement,legitimate requirement,1,1,requirement,Feeling and Behavior Generally,1,1,2
stand live,stand live family,own family,4,1,family,Living Creatures Generally,4,1,1
stand live,stand live family,own family,4,1,family,People,4,1,1
stand live,stand live life,own life,2,1,life,Life and Living Things,2,1,1
stand live,stand live life,own life,2,1,life,Bodily States and Associated Activities,2,1,1
stand live,stand live life,own life,2,1,life,Prison and Punishment,2,1,1
gladly,gladly dine,happily dine,1,1,dine,Food Generally,1,1,1
tidy,tidy condition,neat condition,1,1,condition,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,1
tidy,tidy condition,neat condition,1,1,condition,"Being, Becoming, and Happening",1,1,1
obviously,obviously come,evidently come,1,2,come,"Moving, Coming, and going",1,1,6
obviously,obviously be,evidently be,9,2,be,Life and Living Things,9,1,6
obviously,obviously be,evidently be,9,2,be,"Being, Becoming, and Happening",9,1,6
obviously,obviously be,evidently be,9,2,be,"Belonging and Owning, Getting and Giving",9,1,6
obviously,obviously be,evidently be,9,2,be,Causing,9,1,6
obviously,obviously help,undeniably help,1,2,help,Doing Things,1,1,6
obviously,obviously be,undeniably be,7,2,be,Life and Living Things,7,1,6
obviously,obviously be,undeniably be,7,2,be,"Being, Becoming, and Happening",7,1,6
obviously,obviously be,undeniably be,7,2,be,"Belonging and Owning, Getting and Giving",7,1,6
obviously,obviously be,undeniably be,7,2,be,Causing,7,1,6
obviously,obviously be,clearly be,7,1,be,Life and Living Things,7,1,6
obviously,obviously be,clearly be,7,1,be,"Being, Becoming, and Happening",7,1,6
obviously,obviously be,clearly be,7,1,be,"Belonging and Owning, Getting and Giving",7,1,6
obviously,obviously be,clearly be,7,1,be,Causing,7,1,6
obviously,obviously latter,undoubtedly latter,1,1,latter,Beginning and Ending,1,1,6
effective,effective plan,concrete plan,2,1,plan,"Thinking, Judging and Remembering-",2,1,16
effective,effective layout,crucial layout,1,1,layout,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,16
effective,effective transport,efficient transport,1,7,transport,"Putting and Taking, Pulling and Pushing",1,1,16
effective,effective transport,efficient transport,1,7,transport,Vehicles and Transport on Land,1,1,16
effective,effective model,efficient model,1,7,model,Making things,1,1,16
effective,effective model,efficient model,1,7,model,Clothes and Personal Belongings,1,1,16
effective,effective type,efficient type,2,7,type,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",2,1,16
effective,effective type,efficient type,2,7,type,"Being, Becoming, and Happening",2,1,16
effective,effective arrangement,efficient arrangement,1,7,arrangement,Music and Related Activities,1,1,16
effective,effective arrangement,efficient arrangement,1,7,arrangement,"Resemblance, Difference, and Change",1,1,16
effective,effective farm,efficient farm,1,7,farm,misc-ap-0,1,1,16
effective,effective study,successful study,3,1,study,Knowing and Learning,3,1,16
effective,effective study,successful study,3,1,study,Parts of Houses,3,1,16
effective,effective way,practical way,1,1,way,Arts and Crafts,1,1,16
effective,effective way,practical way,1,1,way,Places,1,1,16
influential,influential outcome,impactful outcome,1,1,outcome,misc-ap-0,1,1,1
hardly ever,hardly ever do,rarely do,3,1,do,misc-ap-0,3,1,1
silent,silent environment,quiet environment,1,2,environment,Places,1,1,2
abrupt,abrupt meeting,spontaneous meeting,1,1,meeting,Travel and Visiting,1,1,1
chunky,chunky meal,large meal,5,1,meal,Food Generally,5,1,1
chunky,chunky meal,large meal,5,1,meal,Food,5,1,1
unwanted,unwanted behavior,unacceptable behavior,1,1,behavior,Feeling and Behavior Generally,1,1,1
unwanted,unwanted behavior,unacceptable behavior,1,1,behavior,Doing Things,1,1,1
really rarely,really rarely use,infrequently use,3,1,use,Making things,3,1,1
really rarely,really rarely use,infrequently use,3,1,use,"Rightness, Fairness, Purpose, Use, & Strength",3,1,1
harmful,harmful effect,toxic effect,1,1,effect,Causing,1,1,4
harmful,harmful thing,risky thing,3,1,thing,Objects Generally,3,1,4
harmful,harmful lie,detrimental lie,13,1,lie,Actions and Positions,13,1,4
harmful,harmful lie,detrimental lie,13,1,lie,"Honesty, Loyalty, Trickery, and Deceit",13,1,4
immature,immature people,inexperienced people,1,1,people,People,1,1,1
immature,immature people,inexperienced people,1,1,people,Social Organization in Group and Places,1,1,1
rigorous,rigorous journal,strict journal,2,1,journal,Communication and Information,2,1,1
skilled,skilled teacher,competent teacher,2,1,teacher,misc-ap-0,2,1,1
substantial,substantial equipment,significant equipment,1,1,equipment,"Equipment, Machines, and Instruments",1,1,2
carb,carb good,carbohydrate good,1,1,good,Good and Evil,1,1,1
carb,carb good,carbohydrate good,1,1,good,Knowing and Learning,1,1,1
carb,carb good,carbohydrate good,1,1,good,Weather and Temperature,1,1,1
useless,useless way,ineffective way,1,1,way,Arts and Crafts,1,1,8
useless,useless way,ineffective way,1,1,way,Places,1,1,8
useless,useless risk,unnecessary risk,1,3,risk,Fear and Courage,1,1,8
useless,useless risk,unnecessary risk,1,3,risk,"Possibility, Chance, and Necessity",1,1,8
useless,useless expense,unnecessary expense,1,3,expense,Commerce,1,1,8
useless,useless packaging,unnecessary packaging,1,3,packaging,misc-ap-0,1,1,8
useless,useless thing,pointless thing,2,1,thing,Objects Generally,2,1,8
interabute,interabute interesting,attribute interesting,1,1,interesting,Linking and Not Linking,1,1,1
amazingly,amazingly impossible,astonishingly impossible,1,1,impossible,misc-ap-0,1,1,2
amazingly,amazingly program,impressively program,1,1,program,Mathematics,1,1,2
amazingly,amazingly program,impressively program,1,1,program,Communication and Information,1,1,2
boler,boler student,braver student,13,1,student,misc-ap-0,13,1,1
regularly,regularly partake,consistently partake,1,1,partake,misc-ap-0,1,1,1
determine,determine amount,specific amount,1,1,amount,"Size, Importance, and Availability",1,1,1
routinely,routinely join,regularly join,1,1,join,"Cutting, Joining, Breaking, and Destroying",1,1,1
risky,risky disease,dangerous disease,1,1,disease,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,1
florescence,florescence vibrant,blossoming vibrant,1,1,vibrant,Actions and Positions,1,1,1
lucrative,lucrative industry,profitable industry,1,1,industry,Industry and Work,1,1,2
outstanding,outstanding piece,remarkable piece,1,2,piece,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,13
outstanding,outstanding piece,remarkable piece,1,2,piece,Objects Generally,1,1,13
outstanding,outstanding piece,remarkable piece,1,2,piece,Arts and Crafts,1,1,13
outstanding,outstanding piece,remarkable piece,1,2,piece,Indoor Games,1,1,13
outstanding,outstanding reason,major reason,2,1,reason,"Thinking, Judging and Remembering-",2,1,13
outstanding,outstanding reason,major reason,2,1,reason,Causing,2,1,13
outstanding,outstanding student,exceptional student,2,7,student,misc-ap-0,2,1,13
outstanding,outstanding experience,exceptional experience,2,7,experience,Feeling and Behavior Generally,2,1,13
outstanding,outstanding subject,exceptional subject,2,7,subject,Social Organization in Group and Places,4,2,13
outstanding,outstanding subject,exceptional subject,2,7,subject,Language,2,1,13
outstanding,outstanding subject,exceptional subject,2,7,subject,Grammar,3,2,13
outstanding,outstanding program,exceptional program,3,7,program,Mathematics,3,1,13
outstanding,outstanding program,exceptional program,3,7,program,Communication and Information,5,2,13
outstanding,outstanding information,exceptional information,2,7,information,Communication and Information,5,2,13
outstanding,outstanding skill,exceptional skill,2,7,skill,Knowing and Learning,2,1,13
outstanding,outstanding person,exceptional person,1,7,person,Body Generally,1,1,13
outstanding,outstanding person,exceptional person,1,7,person,People,1,1,13
outstanding,outstanding person,exceptional person,1,7,person,Grammar,3,2,13
outstanding,outstanding party,exceptional party,2,7,party,Social Organization in Group and Places,4,2,13
outstanding,outstanding party,exceptional party,2,7,party,Entertainment Generally,2,1,13
outstanding,outstanding system,excellent system,1,1,system,"Resemblance, Difference, and Change",1,1,13
outstanding,outstanding experience,memorable experience,3,1,experience,Feeling and Behavior Generally,3,1,13
outstanding,outstanding point,crucial point,2,1,point,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",2,1,13
outstanding,outstanding point,crucial point,2,1,point,Tools,2,1,13
outstanding,outstanding point,crucial point,2,1,point,Electricity and Electrical Equipment,2,1,13
outstanding,outstanding point,crucial point,2,1,point,Mathematics,2,1,13
outstanding,outstanding point,crucial point,2,1,point,Places,2,1,13
outstanding,outstanding point,crucial point,2,1,point,Sports and Games Generally,2,1,13
outstanding,outstanding point,crucial point,2,1,point,The Universe,2,1,13
outstanding,outstanding point,crucial point,2,1,point,Geography,2,1,13
outstanding,outstanding point,crucial point,2,1,point,Time Generally,2,1,13
outstanding,outstanding point,crucial point,2,1,point,"Rightness, Fairness, Purpose, Use, & Strength",2,1,13
outstanding,outstanding point,crucial point,2,1,point,"Showing, Hiding, Finding, Saving, and Similar Words",2,1,13
immoral,immoral modernity,unethical modernity,1,1,modernity,misc-ap-0,1,1,3
immoral,immoral behavior,unacceptable behavior,16,2,behavior,Feeling and Behavior Generally,16,1,3
immoral,immoral behavior,unacceptable behavior,16,2,behavior,Doing Things,16,1,3
spectacular,spectacular glow,dramatic glow,1,2,glow,misc-ap-0,2,2,7
spectacular,spectacular landscape,dramatic landscape,1,2,landscape,misc-ap-0,2,2,7
