error,pos,correction,error phrase,correct phrase,num of this error-correction phrase occur,num of this error-correction pair occur,collocation,category of collocation,total num of error time this error-correction pairs fall into this collocation category,unique num of error-correction pairs fall into this collocation category,total num of error occur,error_collocation,correction_collocation
anyway,ADV,again,anyway hear,again hear,1,1,hear,Courts of Law and Legal Work,1,1,5,0,85
anyway,ADV,anywhere,anyway hear,anywhere hear,1,2,hear,Courts of Law and Legal Work,1,1,5,0,0
anyway,ADV,away,anyway walk,away walk,1,1,walk,"Moving, Coming, and going",1,1,5,1,723
anyway,ADV,nonetheless,anyway be,nonetheless be,11,1,be,Life and Living Things,11,1,5,0,0
avert,VERB,avoid,avert responsibility,avoid responsibility,1,2,responsibility,Courts of Law and Legal Work,1,1,5,0,17
avert,VERB,turn,avert eye,turn eye,1,1,eye,Parts of Animals,1,1,5,19,90
anymore,ADV,again,anymore trick,again trick,1,2,trick,"The Police, Security Services, Crime, and Criminals",1,1,5,0,0
anymore,ADV,more,anymore time,more time,1,2,time,Music and Related Activities,1,1,5,0,26
anymore,ADV,obsolete,anymore phone,obsolete phone,2,1,phone,Grammar,2,1,5,0,0
advise,VERB,invite,advise friend,invite friend,2,2,friend,Friendship and Enmity,2,1,5,5,33
advise,VERB,invite,advise friend,invite friend,1,2,friend,Friendship and Enmity,2,1,5,5,33
advise,VERB,seek,advise advice,seek advice,1,1,advice,"Communicating, mainly by Speaking and Talking",1,1,5,0,176
mobilephone,NOUN,phone,mobilephone mobile,phone mobile,2,3,mobile,"Moving, Coming, and going",2,1,5,0,0
mobilephone,NOUN,mobile,mobilephone number,mobile number,2,2,number,Grammar,2,1,5,0,0
drunker,NOUN,drinker,drunker heavy,drinker heavy,2,3,heavy,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",2,1,5,0,0
blood,VERB,bleed,blood part,bleed part,1,3,part,"The Skin, the Complexion, and the Hair",1,1,5,0,0
hair,NOUN,hairstyle,hair new,hairstyle new,1,3,new,"Old, New, and Young",1,1,5,0,0
bust,NOUN,chest,bust good,chest good,1,3,good,Good and Evil,1,1,5,0,0
bust,NOUN,bus,bust first,bus first,1,2,first,Numbers and Quantities,1,1,5,0,1
meed,VERB,need,meed credit,need credit,1,1,credit,"Banking, Wealth, and Investment",1,1,1,0,1
eirther,NOUN,too,eirther stop,too stop,2,1,stop,Music and Related Activities,2,1,1,0,6
geigle,VERB,tea,geigle green,tea green,1,1,green,Light and Color,1,1,1,0,0
beautify,VERB,beautiful,beautify place,beautiful place,1,1,place,"Putting and Taking, Pulling and Pushing",1,1,1,1,41
skill up,VERB,raise,skill up level,raise level,2,3,level,Parts of Houses,2,1,5,0,210
skill up,VERB,raise,skill up level,raise level,1,3,level,Parts of Houses,2,1,5,0,210
skill up,VERB,sharpen,skill up expression,sharpen expression,1,2,expression,The Head and the Face,1,1,5,0,0
heel,VERB,help,heel pet,help pet,2,3,pet,"Courting, Sex, and Marriage",2,1,5,0,0
heel,VERB,help,heel people,help people,1,3,people,People,1,1,5,0,2
heel,VERB,heal,heel song,heal song,1,2,song,Music and Related Activities,1,1,5,0,0
heel,VERB,heal,heel mind,heal mind,1,2,mind,"Thinking, Judging and Remembering-",1,1,5,0,0
roap,NOUN,appearance,roap special,appearance special,1,1,special,"General, Usual, Unusual, etc",1,1,1,0,0
life period,NOUN,lifespan,life period average,lifespan average,1,1,average,Mathematics,1,1,1,0,0
accurately,ADV,wisely,accurately spend,wisely spend,1,2,spend,Commerce,1,1,5,0,21
accurately,ADV,wisely,accurately use,wisely use,1,2,use,Making things,1,1,5,0,29
accurately,ADV,actually,accurately be,actually be,1,3,be,Life and Living Things,1,1,5,0,0
marrige,VERB,wedding,marrige present,wedding present,2,3,present,Communication and Information,2,1,5,0,0
marrige,VERB,marriage,marrige long,marriage long,1,2,long,Actions and Positions,1,1,5,0,0
prolong,VERB,extend,prolong job,extend job,1,3,job,"Business, Work, and Employment",1,1,5,0,0
prolong,VERB,delay,prolong flight,delay flight,1,2,flight,Parts of Houses,1,1,5,0,1
rock,VERB,lock,rock account,lock account,2,5,account,"Communicating, mainly by Speaking and Talking",2,1,5,0,0
rock,VERB,lock,rock room,lock room,1,5,room,Parts of Houses,1,1,5,0,0
row,VERB,make,row boat,make boat,4,1,boat,Shipping,4,1,5,2,17
row,VERB,make,row long,make long,1,1,long,Feeling and Behavior Generally,1,1,5,1,54
row,VERB,low,row score,low score,1,1,score,Music and Related Activities,1,1,5,0,6
row,VERB,powder,row green,powder green,1,1,green,The Armed Forces,1,1,5,0,0
row,VERB,queue,row long,queue long,1,1,long,Feeling and Behavior Generally,1,1,5,1,2
row,VERB,rowdy,row chicken,rowdy chicken,1,1,chicken,Birds,1,1,5,0,0
front,NOUN,face,front mountain,face mountain,1,1,mountain,Geography,1,1,5,0,4
front,NOUN,previous,front one,previous one,1,1,one,General Grammatical Words,1,1,5,0,0
theatre,NOUN,venue,theatre big,venue big,1,1,big,"Size, Importance, and Availability",1,1,5,0,0
marvellous,ADJ,extraordinary,marvellous film,extraordinary film,4,1,film,"Recording Sound, Listening to the Radio, etc",4,1,5,0,4
marvellous,ADJ,memorable,marvellous time,memorable time,2,1,time,Time Generally,2,1,5,0,4
marvellous,ADJ,remarkable,marvellous journey,remarkable journey,1,1,journey,Travel and Visiting,1,1,5,0,2
paint,VERB,pant,paint short,pant short,1,1,short,Actions and Positions,1,1,5,0,0
paint,VERB,show,paint tower,show tower,1,1,tower,Architecture and Kinds of Houses and Buildings,1,1,5,0,0
paint,VERB,thing,paint many,thing many,1,1,many,"Size, Importance, and Availability",1,1,5,4,10
book,NOUN,catalogue,book free,catalogue free,1,1,free,Social Classification and Situation,1,1,5,0,0
book,NOUN,dictionary,book foreign,dictionary foreign,1,1,foreign,Social Organization in Group and Places,1,1,5,0,0
book,NOUN,make,book reservation,make reservation,1,1,reservation,Travel and Visiting,1,1,5,4,4
book,NOUN,schedule,book occasion,schedule occasion,1,1,occasion,Time Generally,1,1,5,0,0
breeze,VERB,breathe,breeze wind,breathe wind,3,3,wind,Weather and Temperature,3,1,5,0,0
breeze,VERB,blow,breeze wind,blow wind,1,1,wind,Weather and Temperature,1,1,5,0,1
breeze,VERB,brew,breeze wind,brew wind,1,1,wind,"The Trunk, Arms, and",1,1,5,0,0
invest,VERB,investigate,invest relationship,investigate relationship,1,1,relationship,"Cutting, Joining, Breaking, and Destroying",1,1,5,0,19
invest,VERB,investigate,invest scientist,investigate scientist,1,1,scientist,Science and Technology,1,1,5,0,0
invest,VERB,spend,invest time,spend time,1,1,time,Music and Related Activities,1,1,5,50,1563
correctly,ADV,accurately,correctly utilize,accurately utilize,3,1,utilize,Making things,3,1,5,0,0
correctly,ADV,actually,correctly night,actually night,1,1,night,Periods of Time and their Measurement,1,1,5,0,0
correctly,ADV,effectively,correctly control,effectively control,1,1,control,"General, Usual, Unusual, etc",1,1,5,0,11
correctly,ADV,honestly,correctly speak,honestly speak,1,1,speak,"Communicating, mainly by Speaking and Talking",1,1,5,0,10
flame,NOUN,really,flame good,really good,3,3,good,Good and Evil,3,1,5,0,293
flame,NOUN,really,flame good,really good,1,3,good,Good and Evil,1,1,5,0,293
flame,NOUN,appear,flame pattern,appear pattern,1,1,pattern,Making things,1,1,5,0,0
flame,NOUN,programme,flame good,programme good,1,1,good,Good and Evil,1,1,5,0,0
sop,VERB,stop,sop time,stop time,1,4,time,Music and Related Activities,1,1,5,0,13
sop,VERB,stop,sop blood,stop blood,1,4,blood,"The Trunk, Arms, and",1,1,5,0,0
sop,VERB,shop,sop own,shop own,1,1,own,"Belonging and Owning, Getting and Giving",1,1,5,0,4
pace,NOUN,place,pace good,place good,1,4,good,Good and Evil,1,1,5,0,1
pace,NOUN,rate,pace fast,rate fast,1,1,fast,Food Generally,1,1,5,0,1
truly,ADV,really,truly want,really want,2,3,want,Feeling and Behavior Generally,2,1,5,2,103
truly,ADV,really,truly want,really want,1,3,want,Feeling and Behavior Generally,2,1,5,2,103
truly,ADV,really,truly give,really give,1,3,give,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,5,0,0
truly,ADV,authentic,truly food,authentic food,2,1,food,Food Generally,2,1,5,0,4
truly,ADV,intrinsically,truly connect,intrinsically connect,1,1,connect,"Cutting, Joining, Breaking, and Destroying",1,1,5,0,0
gread,VERB,grade,gread good,grade good,1,2,good,Good and Evil,1,1,5,0,1
gread,VERB,year,gread second,year second,1,2,second,Numbers and Quantities,1,1,5,0,0
improvement,NOUN,advance,improvement late,advance late,2,4,late,Death and Burial,2,1,5,0,0
improvement,NOUN,advance,improvement rapid,advance rapid,1,4,rapid,"Moving, Coming, and going",1,1,5,0,0
improvement,NOUN,information,improvement new,information new,1,1,new,"Old, New, and Young",1,1,5,0,0
have not,VERB,have,have not thought,have thought,1,4,thought,"Thinking, Judging and Remembering-",1,1,5,0,349
have not,VERB,still,have not speak,still speak,1,1,speak,"Communicating, mainly by Speaking and Talking",1,1,5,0,4
tight,ADJ,close,tight sound,close sound,1,3,sound,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,5,0,0
tight,ADJ,close,tight groom,close groom,1,3,groom,"Courting, Sex, and Marriage",1,1,5,0,0
tight,ADJ,close,tight friend,close friend,1,3,friend,Friendship and Enmity,1,1,5,0,714
tight,ADJ,together,tight sit,together sit,1,1,sit,Actions and Positions,1,1,5,4,42
straight,ADV,clearly,straight say,clearly say,1,1,say,"Communicating, mainly by Speaking and Talking",1,1,5,0,0
straight,ADV,close,straight contact,close contact,1,1,contact,"Equipment, Machines, and Instruments",1,1,5,0,105
straight,ADV,straightaway,straight understand,straightaway understand,1,1,understand,Kindness and Unkindness,1,1,5,0,0
straight,ADV,straighten,straight habit,straighten habit,1,1,habit,Actions and Positions,1,1,5,0,0
plain,ADV,do,plain activity,do activity,1,1,activity,Entertainment Generally,1,1,5,0,42
plain,ADV,do,plain friend,do friend,1,1,friend,Friendship and Enmity,1,1,5,0,16
steal,VERB,rob,steal bank,rob bank,1,3,bank,Geography,1,1,5,0,84
steal,VERB,waste,steal time,waste time,1,1,time,Music and Related Activities,1,1,5,1,1
otherwise,ADV,also,otherwise be,also be,3,1,be,Life and Living Things,3,1,5,0,0
basist 's video,NOUN,drummers'video,basist 's video other,drummers'video other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
web cite,NOUN,website,web cite good,website good,1,5,good,Knowing and Learning,1,1,5,0,0
unconvinient,ADJ,uncomfortable,unconvinient thing,uncomfortable thing,1,5,thing,Objects Generally,1,1,5,0,0
unconvinient,ADJ,uncomfortable,unconvinient situation,uncomfortable situation,1,5,situation,Places,1,1,5,0,9
ally,NOUN,alley,ally small,alley small,2,5,small,"Size, Importance, and Availability",2,1,5,0,0
gorgase,NOUN,gorgeous,gorgase hotel,gorgeous hotel,1,1,hotel,Travel and Visiting,1,1,1,0,0
revive,VERB,recover,revive area,recover area,1,5,area,Measurement,1,1,5,0,0
crash,NOUN,crush,crash secret,crush secret,1,5,secret,"Honesty, Loyalty, Trickery, and Deceit",1,1,5,0,0
crash,NOUN,crush,crash little,crush little,1,5,little,"Size, Importance, and Availability",1,1,5,0,0
gasp,NOUN,grasp,gasp skill,grasp skill,1,1,skill,Knowing and Learning,1,1,1,0,0
handret people,VERB,handcart,handret people several,handcart several,1,1,several,"Size, Importance, and Availability",1,1,1,0,0
hite,NOUN,tell,hite person,tell person,1,1,person,Grammar,1,1,1,0,25
handship,NOUN,handicraft,handship very,handicraft very,2,1,very,"Size, Importance, and Availability",2,1,1,0,0
allot,NOUN,allocate,allot work,allocate work,1,5,work,Doing Things,1,1,5,0,0
unlucky,ADJ,unfortunately,unlucky be,unfortunately be,2,5,be,Causing,2,1,5,0,0
unlucky,ADJ,unfortunately,unlucky buy,unfortunately buy,1,5,buy,Commerce,1,1,5,0,0
unlucky,ADJ,unfortunately,unlucky all,unfortunately all,1,5,all,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,5,0,3
unlucky,ADJ,unfortunately,unlucky seam,unfortunately seam,1,5,seam,Objects Generally,1,1,5,0,0
unlucky,ADJ,unfortunately,unlucky rain,unfortunately rain,1,5,rain,Weather and Temperature,1,1,5,0,0
overweight,ADJ,outweigh,overweight advantage,outweigh advantage,4,5,advantage,"Possibility, Chance, and Necessity",4,1,5,0,2
overweight,ADJ,outweigh,overweight one,outweigh one,2,5,one,General Grammatical Words,2,1,5,0,0
overweight,ADJ,outweigh,overweight effect,outweigh effect,1,5,effect,Causing,1,1,5,0,5
oppositely,ADV,differently,oppositely operate,differently operate,1,1,operate,Industry and Work,1,1,1,0,12
blastoff,ADV,blast,blastoff successful,blast successful,1,1,successful,Doing Things,1,1,1,0,0
bio,VERB,biology,bio marine,biology marine,1,1,marine,Geography,1,1,1,0,0
corpse,NOUN,body,corpse dead,body dead,1,5,dead,Life and Living Things,1,1,5,0,0
night club,NOUN,nightclub,night club popular,nightclub popular,1,5,popular,Social Organization in Group and Places,1,1,5,0,0
oneday,NOUN,day,oneday happy,day happy,1,5,happy,Happiness and Sadness,1,1,5,0,0
oneday,NOUN,day,oneday such,day such,1,5,such,"Resemblance, Difference, and Change",1,1,5,0,0
work week day,NOUN,weekday,work week day other,weekday other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
name 's parent,NOUN,names'parent,name 's parent strange,names'parent strange,1,1,strange,"General, Usual, Unusual, etc",1,1,1,0,0
extrange,NOUN,extraordinary,extrange case,extraordinary case,1,1,case,Containers,1,1,1,0,0
heavily,ADV,hard,heavily work,hard work,1,1,work,Doing Things,1,1,1,3,38
serous,ADJ,serious,serous problem,serious problem,2,5,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",2,1,5,0,1062
serous,ADJ,serious,serous problem,serious problem,1,5,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",2,1,5,0,1062
serous,ADJ,serious,serous scene,serious scene,2,5,scene,"Drama, the Theatre, and Show Business",2,1,5,0,2
serous,ADJ,serious,serous day,serious day,1,5,day,Periods of Time and their Measurement,1,1,5,0,0
serous,ADJ,serious,serous people,serious people,1,5,people,Social Organization in Group and Places,1,1,5,0,21
overwrote,VERB,write,overwrote hand,write hand,1,1,hand,Industry and Work,1,1,1,0,5
seem to finish,VERB,see,seem to finish day,see day,1,1,day,Periods of Time and their Measurement,1,1,1,0,90
snow Own,NOUN,snow,snow Own real,snow real,1,1,real,"Being, Becoming, and Happening",1,1,1,0,0
day'night,NOUN,night,day'night first,night first,1,1,first,Music and Related Activities,1,1,1,0,0
gladness,NOUN,happiness,gladness temporary,happiness temporary,1,5,temporary,Time Generally,1,1,5,0,0
language studing,NOUN,language,language studing foreign,language foreign,1,1,foreign,Social Organization in Group and Places,1,1,1,0,0
sturdy,ADJ,study,sturdy interesting,study interesting,1,5,interesting,Linking and Not Linking,1,1,5,0,0
sturdy,ADJ,study,sturdy subject,study subject,1,5,subject,Social Organization in Group and Places,1,1,5,0,7
interval,NOUN,time,interval long,time long,5,5,long,Feeling and Behavior Generally,5,1,5,0,0
loos,NOUN,lose,loos job,lose job,1,5,job,"Business, Work, and Employment",1,1,5,0,1394
loos,NOUN,lose,loos confidence,lose confidence,1,5,confidence,"Possibility, Chance, and Necessity",1,1,5,0,105
loos,NOUN,lose,loos exam,lose exam,1,5,exam,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,5,0,0
country 's food,NOUN,countries'food,country 's food other,countries'food other,5,5,other,"Resemblance, Difference, and Change",5,1,5,0,0
contaminate,VERB,pollute,contaminate air,pollute air,1,5,air,"Communicating, mainly by Speaking and Talking",1,1,5,6,29
contaminate,VERB,pollute,contaminate ray,pollute ray,1,5,ray,Fish and other Water Creatures,1,1,5,0,0
contaminate,VERB,pollute,contaminate river,pollute river,1,5,river,Geography,1,1,5,6,13
contaminate,VERB,pollute,contaminate people,pollute people,1,5,people,Social Organization in Group and Places,1,1,5,0,0
contaminate,VERB,pollute,contaminate reason,pollute reason,1,5,reason,"Thinking, Judging and Remembering-",1,1,5,0,0
stimulation,NOUN,stimulus,stimulation economic,stimulus economic,1,5,economic,"Banking, Wealth, and Investment",1,1,5,0,0
stimulation,NOUN,stimulus,stimulation various,stimulus various,1,5,various,"Resemblance, Difference, and Change",1,1,5,0,0
efficacious,ADJ,effective,efficacious test,effective test,1,5,test,Science and Technology,1,1,5,0,0
satisfactory,ADJ,satisfied,satisfactory worker,satisfied worker,1,5,worker,Industry and Work,1,1,5,0,0
birthday 's,NOUN,birthday,birthday 's present,birthday present,1,5,present,"Belonging and Owning, Getting and Giving",1,1,5,0,0
birthday 's,NOUN,birthday,birthday 's many,birthday many,1,5,many,"Size, Importance, and Availability",1,1,5,0,0
woke,VERB,work,woke machine,work machine,1,5,machine,"Equipment, Machines, and Instruments",1,1,5,0,2
country person,NOUN,countries'people,country person other,countries'people other,3,5,other,"Resemblance, Difference, and Change",3,1,5,0,0
country person,NOUN,countries'people,country person many,countries'people many,1,5,many,"Size, Importance, and Availability",1,1,5,0,0
country person,NOUN,countries'people,country person foreign,countries'people foreign,1,5,foreign,Social Organization in Group and Places,1,1,5,0,0
calamity,NOUN,disaster,calamity natural,disaster natural,3,5,natural,Life and Living Things,3,1,5,0,0
calamity,NOUN,disaster,calamity disastrous,disaster disastrous,1,5,disastrous,"Being, Becoming, and Happening",1,1,5,0,0
calamity,NOUN,disaster,calamity serious,disaster serious,1,5,serious,"Possibility, Chance, and Necessity",1,1,5,0,0
table,NOUN,tablet,table many,tablet many,1,5,many,"Size, Importance, and Availability",1,1,5,0,0
inconvenient,NOUN,uncomfortable,inconvenient environment,uncomfortable environment,1,5,environment,Places,1,1,5,0,0
theater,NOUN,play,theater role,play role,1,5,role,"Drama, the Theatre, and Show Business",1,1,5,0,1
handwork,NOUN,handiwork,handwork first,handiwork first,2,5,first,Vehicles and Transport on Land,2,1,5,0,0
abore,VERB,abroad,abore study,abroad study,1,5,study,Knowing and Learning,1,1,5,0,34
liable,ADJ,susceptible,liable people,susceptible people,2,5,people,People,2,1,5,0,3
